iter	Passed	Remaining
1496	124454	1039444
1497	124512	1039151
1498	124617	1039252
1499	124739	1039495
1500	124792	1039159
1501	124842	1038805
1502	124978	1039159
1503	125032	1038833
1504	125090	1038543
1505	125233	1038953
1506	125285	1038614
1507	125422	1038974
1508	125477	1038659
1509	125535	1038366
1510	125698	1038946
1511	125757	1038666
1512	125822	1038433
1513	125991	1039053
1514	126090	1039103
1515	126141	1038755
1516	126196	1038437
1517	126349	1038930
1518	126414	1038692
1519	126469	1038380
1520	126607	1038751
1521	126664	1038449
1522	126799	1038791
1523	126875	1038646
1524	126933	1038360
1525	127084	1038827
1526	127143	1038547
1527	127199	1038244
1528	127355	1038747
1529	127413	1038459
1530	127471	1038169
1531	127597	1038438
1532	127652	1038121
1533	127805	1038606
1534	127884	1038490
1535	127941	1038193
1536	128098	1038704
1537	128193	1038714
1538	128245	1038378
1539	128299	1038061
1540	128443	1038468
1541	128498	1038151
1542	128588	1038123
1543	128764	1038793
1544	128819	1038477
1545	128874	1038167
1546	129018	1038568
1547	129070	1038234
1548	129123	1037903
1549	129286	1038465
1550	129343	1038164
1551	129399	1037867
1552	129554	1038354
1553	129626	1038175
1554	129681	1037872
1555	129774	1037859
1556	129915	1038235
1557	129968	1037911
1558	130023	1037605
1559	130198	1038246
1560	130255	1037955
1561	130309	1037635
1562	130462	1038110
1563	130541	1037987
1564	130593	1037653
1565	130662	1037458
1566	130764	1037524
1567	130850	1037461
1568	130946	1037471
1569	131070	1037710
1570	131122	1037380
1571	131214	1037361
1572	131322	1037475
1573	131383	1037209
1574	131517	1037524
1575	131575	1037239
1576	131706	1037530
1577	131772	1037309
1578	131865	1037303
1579	131973	1037415
1580	132029	1037113
1581	132181	1037566
1582	132263	1037472
1583	132320	1037178
1584	132384	1036939
1585	132517	1037242
1586	132569	1036914
1587	132703	1037227
1588	132756	1036903
1589	132809	1036581
1590	132971	1037108
1591	133026	1036801
1592	133087	1036542
1593	133232	1036943
1594	133287	1036637
1595	133378	1036607
1596	133513	1036922
1597	133565	1036593
1598	133621	1036297
1599	133742	1036500
1600	133798	1036203
1601	133956	1036697
1602	134011	1036396
1603	134069	1036114
1604	134200	1036394
1605	134250	1036050
1606	134424	1036662
1607	134478	1036353
1608	134535	1036063
1609	134682	1036468
1610	134785	1036537
1611	134839	1036223
1612	134896	1035938
1613	135014	1036111
1614	135070	1035818
1615	135221	1036254
1616	135323	1036305
1617	135378	1036001
1618	135432	1035694
1619	135574	1036055
1620	135665	1036031
1621	135720	1035728
1622	135774	1035413
1623	135911	1035742
1624	135968	1035452
1625	136119	1035878
1626	136173	1035568
1627	136264	1035540
1628	136369	1035624
1629	136426	1035337
1630	136587	1035833
1631	136697	1035955
1632	136749	1035631
1633	136807	1035350
1634	136955	1035748
1635	137061	1035835
1636	137121	1035569
1637	137176	1035271
1638	137312	1035581
1639	137373	1035324
1640	137433	1035062
1641	137494	1034812
1642	137651	1035275
1643	137776	1035504
1644	137825	1035159
1645	137879	1034849
1646	138006	1035094
1647	138063	1034806
1648	138192	1035058
1649	138273	1034955
1650	138328	1034657
1651	138447	1034838
1652	138571	1035049
1653	138628	1034765
1654	138684	1034480
1655	138842	1034945
1656	138894	1034625
1657	138950	1034333
1658	139088	1034655
1659	139160	1034483
1660	139246	1034415
1661	139353	1034502
1662	139411	1034225
1663	139572	1034712
1664	139672	1034749
1665	139724	1034430
1666	139778	1034126
1667	139924	1034502
1668	139979	1034203
1669	140078	1034233
1670	140190	1034355
1671	140243	1034046
1672	140296	1033729
1673	140435	1034058
1674	140489	1033750
1675	140544	1033454
1676	140711	1033979
1677	140768	1033703
1678	140822	1033398
1679	140961	1033717
1680	141069	1033810
1681	141118	1033471
1682	141172	1033169
1683	141228	1032878
1684	141284	1032591
1685	141495	1033435
1686	141547	1033121
1687	141600	1032809
1688	141654	1032510
1689	141706	1032191
1690	141755	1031858
1691	141806	1031533
1692	141854	1031190
1693	141910	1030904
1694	141961	1030585
1695	142015	1030281
1696	142067	1029964
1697	142121	1029671
1698	142181	1029416
1699	142238	1029134
1700	142291	1028831
1701	142350	1028572
1702	142407	1028292
1703	142462	1028006
1704	142518	1027719
1705	142575	1027446
1706	142631	1027162
1707	142682	1026847
1708	142739	1026573
1709	142794	1026285
1710	142854	1026029
1711	142907	1025729
1712	142962	1025437
1713	143010	1025102
1714	143066	1024826
1715	143120	1024527
1716	143172	1024219
1717	143225	1023919
1718	143283	1023654
1719	143332	1023330
1720	143387	1023039
1721	143443	1022766
1722	143497	1022468
1723	143549	1022168
1724	143597	1021832
1725	143654	1021564
1726	143707	1021265
1727	143758	1020951
1728	143814	1020678
1729	143867	1020381
1730	143921	1020089
1731	143978	1019819
1732	144031	1019521
1733	144083	1019223
1734	144138	1018936
1735	144192	1018652
1736	144248	1018377
1737	144300	1018072
1738	144356	1017797
1739	144408	1017502
1740	144457	1017173
1741	144509	1016873
1742	144562	1016581
1743	144614	1016281
1744	144666	1015983
1745	144724	1015725
1746	144781	1015456
1747	144835	1015173
1748	144888	1014880
1749	144943	1014606
1750	144993	1014293
1751	145048	1014013
1752	145099	1013712
1753	145150	1013408
1754	145202	1013107
1755	145255	1012818
1756	145310	1012544
1757	145361	1012241
1758	145411	1011930
1759	145468	1011669
1760	145522	1011382
1761	145572	1011075
1762	145626	1010795
1763	145682	1010528
1764	145736	1010244
1765	145784	1009921
1766	145835	1009624
1767	145887	1009333
1768	145937	1009025
1769	145989	1008731
1770	146038	1008412
1771	146087	1008102
1772	146144	1007842
1773	146194	1007541
1774	146246	1007249
1775	146298	1006955
1776	146352	1006678
1777	146405	1006395
1778	146462	1006137
1779	146515	1005853
1780	146567	1005561
1781	146618	1005264
1782	146671	1004985
1783	146726	1004712
1784	146777	1004420
1785	146830	1004139
1786	146884	1003862
1787	146935	1003566
1788	146989	1003290
1789	147048	1003051
1790	147098	1002750
1791	147151	1002471
1792	147203	1002180
1793	147253	1001884
1794	147302	1001576
1795	147356	1001299
1796	147409	1001023
1797	147462	1000744
1798	147515	1000462
1799	147569	1000194
1800	147622	999913
1801	147676	999645
1802	147729	999363
1803	147781	999080
1804	147831	998781
1805	147885	998511
1806	147939	998240
1807	147995	997986
1808	148049	997720
1809	148099	997421
1810	148150	997130
1811	148200	996834
1812	148252	996555
1813	148305	996277
1814	148356	995989
1815	148407	995700
1816	148464	995455
1817	148516	995176
1818	148566	994882
1819	148620	994616
1820	148670	994321
1821	148722	994040
1822	148771	993743
1823	148824	993470
1824	148879	993206
1825	148932	992936
1826	148983	992654
1827	149035	992377
1828	149092	992131
1829	149143	991847
1830	149201	991605
1831	149254	991339
1832	149306	991058
1833	149357	990778
1834	149411	990509
1835	149460	990218
1836	149516	989967
1837	149568	989693
1838	149619	989409
1839	149673	989149
1840	149726	988880
1841	149779	988610
1842	149833	988346
1843	149882	988055
1844	149932	987765
1845	149986	987503
1846	150037	987226
1847	150089	986953
1848	150143	986695
1849	150198	986436
1850	150250	986163
1851	150298	985866
1852	150350	985595
1853	150402	985324
1854	150453	985042
1855	150504	984764
1856	150553	984478
1857	150603	984192
1858	150653	983910
1859	150707	983648
1860	150761	983395
1861	150809	983098
1862	150861	982826
1863	150914	982565
1864	150966	982295
1865	151019	982032
1866	151075	981785
1867	151131	981546
1868	151182	981268
1869	151234	981002
1870	151284	980720
1871	151335	980450
1872	151384	980161
1873	151432	979866
1874	151483	979590
1875	151536	979334
1876	151589	979075
1877	151643	978820
1878	151691	978525
1879	151742	978256
1880	151796	978001
1881	151848	977734
1882	151900	977474
1883	151952	977208
1884	152004	976938
1885	152053	976657
1886	152109	976418
1887	152160	976149
1888	152214	975894
1889	152267	975637
1890	152315	975350
1891	152368	975095
1892	152425	974862
1893	152475	974588
1894	152529	974339
1895	152582	974080
1896	152632	973803
1897	152688	973569
1898	152741	973317
1899	152793	973055
1900	152848	972809
1901	152903	972567
1902	152955	972305
1903	153005	972032
1904	153059	971786
1905	153112	971532
1906	153163	971266
1907	153214	970999
1908	153268	970754
1909	153321	970501
1910	153376	970259
1911	153426	969991
1912	153480	969744
1913	153535	969505
1914	153592	969278
1915	153648	969043
1916	153699	968779
1917	153748	968506
1918	153801	968254
1919	153857	968020
1920	153910	967769
1921	153965	967531
1922	154017	967276
1923	154068	967009
1924	154123	966771
1925	154177	966530
1926	154228	966266
1927	154282	966028
1928	154340	965810
1929	154392	965552
1930	154443	965289
1931	154499	965059
1932	154551	964808
1933	154606	964574
1934	154659	964322
1935	154712	964073
1936	154766	963834
1937	154820	963596
1938	154878	963378
1939	154937	963165
1940	154985	962891
1941	155041	962662
1942	155099	962445
1943	155154	962214
1944	155203	961943
1945	155257	961702
1946	155308	961444
1947	155360	961196
1948	155410	960929
1949	155462	960675
1950	155511	960408
1951	155561	960144
1952	155613	959897
1953	155671	959680
1954	155725	959444
1955	155777	959193
1956	155834	958972
1957	155888	958738
1958	155941	958492
1959	155992	958240
1960	156041	957969
1961	156094	957727
1962	156142	957455
1963	156196	957221
1964	156245	956956
1965	156296	956699
1966	156351	956469
1967	156405	956233
1968	156459	955999
1969	156508	955734
1970	156563	955504
1971	156612	955243
1972	156662	954980
1973	156714	954737
1974	156767	954495
1975	156817	954235
1976	156870	953994
1977	156923	953756
1978	156976	953519
1979	157026	953264
1980	157078	953016
1981	157131	952776
1982	157182	952525
1983	157233	952275
1984	157285	952033
1985	157333	951765
1986	157386	951525
1987	157441	951301
1988	157493	951057
1989	157546	950821
1990	157601	950598
1991	157651	950339
1992	157708	950128
1993	157759	949878
1994	157815	949661
1995	157869	949429
1996	157919	949176
1997	157975	948957
1998	158027	948720
1999	158076	948456
2000	158131	948236
2001	158182	947990
2002	158237	947766
2003	158290	947531
2004	158341	947283
2005	158393	947046
2006	158447	946819
2007	158502	946596
2008	158554	946353
2009	158604	946101
2010	158658	945876
2011	158711	945640
2012	158770	945446
2013	158823	945215
2014	158878	944991
2015	158930	944754
2016	158979	944498
2017	159036	944288
2018	159087	944047
2019	159138	943802
2020	159190	943563
2021	159244	943340
2022	159293	943085
2023	159349	942869
2024	159407	942668
2025	159460	942436
2026	159508	942178
2027	159560	941940
2028	159613	941714
2029	159663	941463
2030	159715	941230
2031	159771	941015
2032	159822	940773
2033	159876	940553
2034	159931	940337
2035	159987	940124
2036	160042	939904
2037	160097	939687
2038	160152	939470
2039	160202	939226
2040	160256	939002
2041	160309	938773
2042	160360	938536
2043	160415	938322
2044	160469	938097
2045	160522	937871
2046	160576	937648
2047	160628	937419
2048	160696	937280
2049	160745	937028
2050	160796	936788
2051	160850	936571
2052	160904	936347
2053	160962	936151
2054	161011	935903
2055	161066	935692
2056	161117	935454
2057	161170	935228
2058	161223	935002
2059	161274	934764
2060	161333	934576
2061	161389	934367
2062	161439	934128
2063	161489	933886
2064	161539	933644
2065	161592	933418
2066	161640	933168
2067	161690	932923
2068	161747	932727
2069	161802	932511
2070	161855	932291
2071	161906	932058
2072	161961	931844
2073	162015	931631
2074	162068	931407
2075	162119	931169
2076	162172	930950
2077	162225	930728
2078	162278	930503
2079	162328	930264
2080	162377	930023
2081	162430	929799
2082	162484	929583
2083	162532	929335
2084	162583	929106
2085	162633	928868
2086	162686	928646
2087	162740	928429
2088	162792	928207
2089	162848	928001
2090	162900	927774
2091	162952	927550
2092	163004	927328
2093	163053	927087
2094	163108	926874
2095	163157	926635
2096	163211	926419
2097	163263	926198
2098	163317	925983
2099	163368	925754
2100	163426	925566
2101	163478	925343
2102	163528	925108
2103	163583	924901
2104	163633	924666
2105	163690	924469
2106	163745	924264
2107	163801	924063
2108	163853	923840
2109	163905	923619
2110	163965	923441
2111	164021	923241
2112	164074	923028
2113	164125	922799
2114	164177	922579
2115	164231	922365
2116	164291	922188
2117	164339	921948
2118	164392	921731
2119	164444	921510
2120	164497	921293
2121	164550	921082
2122	164602	920858
2123	164654	920637
2124	164713	920456
2125	164765	920239
2126	164822	920045
2127	164874	919827
2128	164923	919590
2129	164976	919373
2130	165028	919156
2131	165081	918940
2132	165131	918714
2133	165184	918500
2134	165237	918289
2135	165288	918060
2136	165342	917854
2137	165393	917631
2138	165443	917401
2139	165497	917199
2140	165553	917000
2141	165612	916822
2142	165663	916598
2143	165713	916371
2144	165765	916155
2145	165814	915922
2146	165869	915718
2147	165921	915503
2148	165980	915325
2149	166038	915143
2150	166091	914933
2151	166151	914761
2152	166208	914572
2153	166262	914363
2154	166312	914141
2155	166364	913926
2156	166418	913720
2157	166473	913522
2158	166528	913321
2159	166583	913123
2160	166634	912902
2161	166693	912726
2162	166742	912499
2163	166800	912315
2164	166860	912145
2165	166911	911924
2166	166965	911722
2167	167019	911521
2168	167076	911336
2169	167129	911125
2170	167184	910929
2171	167236	910716
2172	167292	910526
2173	167344	910310
2174	167398	910109
2175	167453	909913
2176	167508	909714
2177	167559	909499
2178	167611	909288
2179	167665	909083
2180	167715	908864
2181	167767	908648
2182	167818	908432
2183	167873	908238
2184	167927	908037
2185	167976	907811
2186	168027	907593
2187	168077	907374
2188	168130	907166
2189	168179	906939
2190	168228	906714
2191	168283	906520
2192	168337	906318
2193	168387	906099
2194	168441	905899
2195	168495	905700
2196	168548	905495
2197	168597	905271
2198	168650	905069
2199	168703	904861
2200	168754	904651
2201	168806	904440
2202	168858	904233
2203	168908	904014
2204	168957	903789
2205	169012	903597
2206	169062	903376
2207	169112	903161
2208	169162	902937
2209	169213	902725
2210	169262	902501
2211	169313	902290
2212	169368	902102
2213	169423	901906
2214	169477	901711
2215	169528	901501
2216	169577	901279
2217	169632	901088
2218	169687	900895
2219	169739	900691
2220	169790	900478
2221	169846	900291
2222	169899	900092
2223	169955	899905
2224	170009	899711
2225	170061	899506
2226	170113	899304
2227	170171	899127
2228	170220	898909
2229	170271	898696
2230	170324	898498
2231	170375	898288
2232	170430	898097
2233	170482	897895
2234	170533	897685
2235	170582	897466
2236	170634	897259
2237	170683	897040
2238	170730	896812
2239	170779	896589
2240	170834	896405
2241	170887	896206
2242	170939	896002
2243	170997	895832
2244	171050	895631
2245	171097	895406
2246	171151	895211
2247	171201	895000
2248	171252	894793
2249	171304	894591
2250	171356	894388
2251	171414	894219
2252	171467	894019
2253	171517	893807
2254	171568	893603
2255	171619	893393
2256	171669	893182
2257	171717	892959
2258	171771	892771
2259	171822	892563
2260	171874	892363
2261	171929	892179
2262	171984	891996
2263	172034	891782
2264	172084	891571
2265	172138	891384
2266	172188	891174
2267	172247	891008
2268	172297	890799
2269	172347	890590
2270	172398	890386
2271	172449	890178
2272	172499	889970
2273	172553	889780
2274	172603	889570
2275	172656	889380
2276	172706	889170
2277	172756	888959
2278	172811	888777
2279	172863	888576
2280	172916	888387
2281	172970	888196
2282	173024	888008
2283	173077	887815
2284	173129	887621
2285	173180	887416
2286	173233	887225
2287	173290	887053
2288	173345	886872
2289	173397	886675
2290	173449	886475
2291	173499	886271
2292	173553	886086
2293	173606	885891
2294	173660	885707
2295	173709	885492
2296	173762	885302
2297	173812	885097
2298	173865	884906
2299	173915	884698
2300	173967	884505
2301	174022	884322
2302	174072	884121
2303	174120	883902
2304	174176	883727
2305	174229	883539
2306	174280	883338
2307	174330	883135
2308	174383	882941
2309	174434	882744
2310	174485	882545
2311	174540	882364
2312	174596	882190
2313	174646	881986
2314	174698	881791
2315	174753	881612
2316	174802	881407
2317	174854	881210
2318	174906	881019
2319	174954	880806
2320	175004	880604
2321	175057	880414
2322	175109	880221
2323	175162	880034
2324	175210	879822
2325	175259	879614
2326	175311	879418
2327	175361	879219
2328	175415	879037
2329	175467	878846
2330	175522	878665
2331	175573	878470
2332	175626	878282
2333	175675	878076
2334	175725	877874
2335	175776	877679
2336	175826	877477
2337	175876	877275
2338	175926	877074
2339	175977	876881
2340	176026	876673
2341	176077	876476
2342	176131	876297
2343	176185	876114
2344	176238	875931
2345	176289	875738
2346	176342	875553
2347	176397	875376
2348	176452	875200
2349	176500	874991
2350	176550	874791
2351	176601	874598
2352	176658	874435
2353	176706	874223
2354	176757	874030
2355	176810	873845
2356	176857	873630
2357	176904	873418
2358	176951	873206
2359	176999	872995
2360	177049	872801
2361	177097	872589
2362	177148	872399
2363	177199	872204
2364	177248	872004
2365	177302	871824
2366	177352	871627
2367	177401	871426
2368	177453	871235
2369	177500	871026
2370	177554	870848
2371	177606	870660
2372	177656	870465
2373	177708	870275
2374	177763	870104
2375	177811	869898
2376	177864	869716
2377	177916	869531
2378	177972	869364
2379	178029	869200
2380	178084	869032
2381	178142	868872
2382	178196	868697
2383	178253	868539
2384	178307	868362
2385	178368	868217
2386	178422	868044
2387	178486	867916
2388	178536	867723
2389	178599	867589
2390	178654	867418
2391	178707	867238
2392	178771	867114
2393	178823	866927
2394	178880	866769
2395	178943	866635
2396	179006	866504
2397	179063	866346
2398	179116	866164
2399	179178	866027
2400	179234	865865
2401	179286	865679
2402	179342	865515
2403	179401	865365
2404	179457	865203
2405	179510	865022
2406	179582	864935
2407	179649	864825
2408	179702	864647
2409	179760	864492
2410	179818	864335
2411	179877	864186
2412	179931	864013
2413	179991	863869
2414	180047	863705
2415	180104	863547
2416	180159	863377
2417	180222	863247
2418	180273	863064
2419	180325	862881
2420	180376	862694
2421	180427	862504
2422	180479	862325
2423	180530	862136
2424	180579	861940
2425	180630	861757
2426	180679	861557
2427	180734	861390
2428	180783	861196
2429	180834	861012
2430	180882	860808
2431	180933	860622
2432	180985	860442
2433	181038	860268
2434	181093	860100
2435	181146	859926
2436	181202	859764
2437	181256	859592
2438	181306	859403
2439	181355	859211
2440	181408	859033
2441	181462	858862
2442	181516	858691
2443	181565	858497
2444	181616	858315
2445	181670	858145
2446	181720	857953
2447	181772	857776
2448	181827	857610
2449	181881	857443
2450	181935	857270
2451	181988	857098
2452	182037	856903
2453	182090	856728
2454	182139	856539
2455	182193	856368
2456	182242	856175
2457	182293	855991
2458	182348	855826
2459	182404	855669
2460	182457	855497
2461	182505	855298
2462	182559	855130
2463	182613	854962
2464	182663	854774
2465	182716	854602
2466	182766	854416
2467	182818	854241
2468	182868	854052
2469	182921	853878
2470	182969	853685
2471	183020	853501
2472	183070	853318
2473	183122	853138
2474	183173	852961
2475	183225	852782
2476	183277	852608
2477	183331	852440
2478	183380	852250
2479	183434	852083
2480	183483	851893
2481	183532	851701
2482	183579	851504
2483	183628	851315
2484	183684	851158
2485	183735	850976
2486	183788	850806
2487	183839	850627
2488	183888	850436
2489	183936	850245
2490	183988	850070
2491	184040	849895
2492	184094	849729
2493	184145	849552
2494	184198	849378
2495	184247	849194
2496	184295	849001
2497	184352	848849
2498	184406	848682
2499	184460	848517
2500	184511	848338
2501	184564	848172
2502	184616	847995
2503	184666	847812
2504	184713	847619
2505	184767	847452
2506	184815	847259
2507	184865	847077
2508	184913	846885
2509	184965	846713
2510	185017	846541
2511	185071	846376
2512	185124	846207
2513	185176	846038
2514	185226	845857
2515	185277	845680
2516	185325	845488
2517	185380	845330
2518	185428	845140
2519	185477	844952
2520	185525	844763
2521	185579	844598
2522	185628	844416
2523	185680	844241
2524	185735	844085
2525	185784	843897
2526	185837	843734
2527	185888	843559
2528	185940	843385
2529	185992	843214
2530	186047	843056
2531	186102	842899
2532	186154	842729
2533	186206	842558
2534	186259	842391
2535	186306	842199
2536	186360	842037
2537	186413	841873
2538	186464	841696
2539	186519	841538
2540	186574	841382
2541	186624	841205
2542	186675	841028
2543	186728	840866
2544	186780	840697
2545	186832	840526
2546	186879	840335
2547	186929	840157
2548	186981	839985
2549	187031	839806
2550	187084	839641
2551	187141	839494
2552	187192	839321
2553	187244	839155
2554	187293	838970
2555	187343	838795
2556	187390	838604
2557	187442	838436
2558	187493	838261
2559	187546	838099
2560	187601	837943
2561	187651	837766
2562	187702	837594
2563	187754	837424
2564	187803	837246
2565	187856	837082
2566	187905	836901
2567	187957	836734
2568	188015	836591
2569	188066	836421
2570	188116	836243
2571	188164	836058
2572	188218	835901
2573	188269	835729
2574	188320	835556
2575	188374	835398
2576	188425	835226
2577	188481	835078
2578	188530	834900
2579	188578	834716
2580	188631	834555
2581	188683	834386
2582	188732	834209
2583	188783	834037
2584	188831	833853
2585	188884	833691
2586	188937	833528
2587	188990	833369
2588	189038	833183
2589	189088	833013
2590	189135	832824
2591	189190	832671
2592	189243	832509
2593	189295	832346
2594	189346	832178
2595	189396	832002
2596	189450	831845
2597	189502	831681
2598	189553	831511
2599	189604	831341
2600	189655	831175
2601	189704	830998
2602	189754	830824
2603	189806	830656
2604	189857	830488
2605	189908	830322
2606	189960	830158
2607	190011	829989
2608	190058	829803
2609	190111	829641
2610	190158	829456
2611	190208	829287
2612	190263	829136
2613	190313	828961
2614	190364	828795
2615	190420	828647
2616	190470	828477
2617	190522	828314
2618	190575	828156
2619	190630	828007
2620	190680	827833
2621	190733	827673
2622	190781	827496
2623	190832	827330
2624	190885	827171
2625	190937	827007
2626	190988	826840
2627	191044	826694
2628	191094	826527
2629	191146	826361
2630	191204	826226
2631	191255	826062
2632	191309	825906
2633	191360	825742
2634	191414	825588
2635	191465	825422
2636	191521	825276
2637	191572	825113
2638	191625	824954
2639	191673	824775
2640	191722	824603
2641	191775	824447
2642	191825	824276
2643	191875	824105
2644	191925	823935
2645	191974	823763
2646	192022	823585
2647	192072	823414
2648	192127	823269
2649	192181	823116
2650	192234	822960
2651	192290	822819
2652	192343	822662
2653	192392	822490
2654	192440	822312
2655	192495	822165
2656	192551	822023
2657	192604	821864
2658	192652	821690
2659	192707	821542
2660	192763	821399
2661	192816	821243
2662	192869	821089
2663	192924	820944
2664	192977	820788
2665	193031	820635
2666	193084	820483
2667	193133	820310
2668	193182	820140
2669	193235	819983
2670	193285	819818
2671	193338	819663
2672	193388	819494
2673	193436	819320
2674	193486	819154
2675	193535	818981
2676	193592	818843
2677	193644	818688
2678	193694	818521
2679	193746	818361
2680	193794	818187
2681	193842	818010
2682	193890	817836
2683	193939	817669
2684	193990	817507
2685	194038	817332
2686	194095	817192
2687	194149	817047
2688	194200	816885
2689	194250	816717
2690	194301	816557
2691	194353	816400
2692	194404	816238
2693	194451	816061
2694	194505	815913
2695	194557	815757
2696	194605	815581
2697	194653	815408
2698	194700	815231
2699	194749	815061
2700	194799	814897
2701	194848	814728
2702	194900	814572
2703	194951	814413
2704	195001	814247
2705	195051	814086
2706	195102	813926
2707	195155	813771
2708	195206	813611
2709	195254	813439
2710	195301	813263
2711	195348	813088
2712	195398	812925
2713	195455	812790
2714	195506	812631
2715	195557	812471
2716	195608	812309
2717	195659	812152
2718	195709	811991
2719	195762	811840
2720	195812	811675
2721	195868	811537
2722	195915	811363
2723	195966	811205
2724	196015	811037
2725	196066	810879
2726	196119	810726
2727	196170	810569
2728	196218	810399
2729	196268	810237
2730	196319	810078
2731	196375	809941
2732	196431	809804
2733	196479	809635
2734	196531	809478
2735	196582	809320
2736	196633	809165
2737	196685	809010
2738	196734	808845
2739	196787	808697
2740	196843	808557
2741	196896	808411
2742	196957	808295
2743	197009	808139
2744	197061	807989
2745	197116	807846
2746	197167	807691
2747	197223	807555
2748	197279	807417
2749	197328	807253
2750	197377	807088
2751	197430	806941
2752	197478	806771
2753	197531	806621
2754	197584	806475
2755	197638	806329
2756	197694	806195
2757	197745	806040
2758	197793	805872
2759	197844	805712
2760	197894	805554
2761	197946	805404
2762	197996	805242
2763	198047	805085
2764	198098	804929
2765	198148	804772
2766	198200	804621
2767	198249	804457
2768	198303	804312
2769	198353	804153
2770	198408	804017
2771	198460	803864
2772	198511	803709
2773	198564	803565
2774	198616	803412
2775	198664	803247
2776	198713	803081
2777	198763	802924
2778	198816	802779
2779	198869	802632
2780	198917	802465
2781	198965	802298
2782	199021	802162
2783	199070	802001
2784	199119	801841
2785	199171	801689
2786	199226	801552
2787	199280	801410
2788	199336	801278
2789	199390	801134
2790	199443	800988
2791	199492	800828
2792	199546	800685
2793	199596	800529
2794	199649	800383
2795	199698	800221
2796	199752	800079
2797	199802	799924
2798	199853	799769
2799	199903	799615
2800	199955	799464
2801	200006	799312
2802	200057	799158
2803	200110	799014
2804	200158	798850
2805	200208	798694
2806	200259	798542
2807	200308	798378
2808	200358	798222
2809	200409	798070
2810	200456	797905
2811	200505	797744
2812	200554	797582
2813	200607	797437
2814	200657	797285
2815	200705	797120
2816	200758	796974
2817	200810	796828
2818	200858	796665
2819	200911	796520
2820	200961	796364
2821	201014	796223
2822	201063	796064
2823	201117	795923
2824	201167	795770
2825	201216	795609
2826	201268	795461
2827	201317	795303
2828	201365	795139
2829	201412	794973
2830	201463	794822
2831	201511	794660
2832	201565	794520
2833	201618	794378
2834	201666	794218
2835	201718	794072
2836	201770	793925
2837	201821	793772
2838	201871	793621
2839	201923	793472
2840	201972	793314
2841	202026	793179
2842	202078	793031
2843	202131	792888
2844	202182	792738
2845	202231	792583
2846	202283	792437
2847	202332	792277
2848	202385	792138
2849	202438	791994
2850	202488	791844
2851	202538	791688
2852	202589	791539
2853	202636	791376
2854	202685	791218
2855	202734	791060
2856	202788	790924
2857	202838	790771
2858	202890	790627
2859	202946	790499
2860	202995	790339
2861	203043	790180
2862	203096	790039
2863	203149	789897
2864	203197	789739
2865	203245	789579
2866	203296	789431
2867	203345	789276
2868	203395	789124
2869	203451	788993
2870	203508	788871
2871	203559	788721
2872	203613	788584
2873	203660	788423
2874	203710	788272
2875	203762	788127
2876	203812	787976
2877	203861	787821
2878	203914	787681
2879	203970	787554
2880	204027	787428
2881	204076	787272
2882	204127	787125
2883	204183	787000
2884	204235	786855
2885	204289	786718
2886	204340	786574
2887	204390	786422
2888	204442	786277
2889	204490	786119
2890	204543	785982
2891	204595	785837
2892	204647	785697
2893	204705	785576
2894	204755	785424
2895	204807	785282
2896	204857	785135
2897	204907	784983
2898	204960	784843
2899	205008	784688
2900	205059	784541
2901	205107	784384
2902	205161	784249
2903	205216	784117
2904	205266	783969
2905	205322	783843
2906	205370	783684
2907	205417	783524
2908	205467	783375
2909	205516	783221
2910	205565	783070
2911	205618	782930
2912	205676	782812
2913	205725	782662
2914	205773	782502
2915	205827	782369
2916	205879	782228
2917	205931	782087
2918	205980	781935
2919	206030	781787
2920	206084	781653
2921	206131	781492
2922	206178	781335
2923	206227	781181
2924	206284	781059
2925	206334	780911
2926	206384	780765
2927	206437	780625
2928	206491	780493
2929	206541	780344
2930	206591	780200
2931	206647	780071
2932	206700	779936
2933	206751	779792
2934	206803	779651
2935	206853	779506
2936	206907	779374
2937	206959	779232
2938	207010	779089
2939	207057	778930
2940	207113	778807
2941	207168	778677
2942	207217	778526
2943	207264	778367
2944	207312	778214
2945	207365	778076
2946	207418	777942
2947	207466	777786
2948	207518	777649
2949	207568	777500
2950	207623	777374
2951	207677	777244
2952	207728	777098
2953	207778	776955
2954	207830	776814
2955	207879	776663
2956	207929	776519
2957	207981	776379
2958	208031	776233
2959	208083	776093
2960	208136	775961
2961	208186	775816
2962	208237	775671
2963	208288	775532
2964	208338	775383
2965	208391	775249
2966	208443	775112
2967	208500	774990
2968	208559	774881
2969	208610	774736
2970	208660	774592
2971	208712	774455
2972	208763	774312
2973	208813	774167
2974	208863	774023
2975	208912	773873
2976	208963	773733
2977	209011	773582
2978	209061	773436
2979	209108	773280
2980	209159	773139
2981	209214	773012
2982	209267	772877
2983	209317	772736
2984	209369	772597
2985	209419	772451
2986	209470	772314
2987	209523	772180
2988	209573	772034
2989	209625	771896
2990	209672	771744
2991	209724	771606
2992	209772	771456
2993	209826	771325
2994	209875	771178
2995	209925	771035
2996	209973	770883
2997	210021	770732
2998	210071	770588
2999	210121	770444
3000	210169	770296
3001	210221	770159
3002	210277	770037
3003	210324	769883
3004	210373	769734
3005	210425	769601
3006	210473	769449
3007	210523	769305
3008	210578	769180
3009	210627	769035
3010	210678	768896
3011	210730	768759
3012	210787	768642
3013	210838	768503
3014	210887	768359
3015	210939	768222
